catch_id,sample_row_id,station_code,start_date,start_time,common_name,fork_length,dead,lifestage,mark_code,weight,count,run,count_reference
985641,34751,Gate 8,8/13/2023,9:12,Unknown Lampetra,125,No,not provided,n/a,0,1,n/p,0
985642,34751,Gate 8,8/13/2023,9:12,Chinook Salmon,36,No,not provided,n/a,0,2,W,0
985732,34751,Gate 8,8/13/2023,9:12,Rainbow Trout,86,No,RBT - parr,n/a,0,1,n/p,0
985643,34752,Gate 1,8/14/2023,11:33,Sacramento Squawfish,52,No,not provided,n/a,0,1,n/p,0
985644,34752,Gate 1,8/14/2023,11:33,Sacramento Squawfish,42,No,not provided,n/a,0,1,n/p,0
985645,34752,Gate 1,8/14/2023,11:33,Sacramento Sucker,28,Yes,not provided,n/a,0,1,n/p,0
985646,34752,Gate 1,8/14/2023,11:33,Unknown Lampetra,110,No,not provided,n/a,0,1,n/p,0
985647,34752,Gate 1,8/14/2023,11:33,Chinook Salmon,86,Yes,not provided,n/a,0,1,F,0
985648,34753,Gate 5,8/14/2023,9:34,Sacramento Squawfish,43,No,not provided,n/a,0,1,n/p,0
985649,34753,Gate 5,8/14/2023,9:34,Sacramento Squawfish,42,No,not provided,n/a,0,1,n/p,0
985650,34753,Gate 5,8/14/2023,9:34,Sacramento Squawfish,36,No,not provided,n/a,0,1,n/p,0
985651,34753,Gate 5,8/14/2023,9:34,Sacramento Sucker,21,No,not provided,n/a,0,1,n/p,0
985652,34753,Gate 5,8/14/2023,9:34,Sacramento Sucker,24,No,not provided,n/a,0,1,n/p,0
985653,34753,Gate 5,8/14/2023,9:34,Rainbow Trout,67,No,RBT - parr,n/a,0,1,n/p,0
985654,34753,Gate 5,8/14/2023,9:34,Rainbow Trout,60,No,RBT - parr,n/a,0,1,n/p,0
985655,34753,Gate 5,8/14/2023,9:34,Rainbow Trout,52,No,RBT - parr,n/a,0,1,n/p,0
985656,34753,Gate 5,8/14/2023,9:34,Rainbow Trout,60,No,RBT - parr,n/a,0,1,n/p,0
985657,34753,Gate 5,8/14/2023,9:34,Rainbow Trout,95,No,RBT - silvery parr,n/a,0,1,n/p,0
985658,34753,Gate 5,8/14/2023,9:34,Rainbow Trout,90,No,RBT - silvery parr,n/a,0,1,n/p,0
985659,34753,Gate 5,8/14/2023,9:34,Rainbow Trout,82,No,RBT - parr,n/a,0,1,n/p,0
985660,34753,Gate 5,8/14/2023,9:34,Rainbow Trout,82,No,RBT - parr,n/a,0,1,n/p,0
985661,34753,Gate 5,8/14/2023,9:34,Chinook Salmon,100,No,not provided,n/a,0,1,F,0
985662,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,25,Yes,not provided,n/a,0,1,n/p,0
985663,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,26,Yes,not provided,n/a,0,1,n/p,0
985664,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,32,Yes,not provided,n/a,0,1,n/p,0
985665,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,24,Yes,not provided,n/a,0,1,n/p,0
985666,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,22,Yes,not provided,n/a,0,1,n/p,0
985667,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,27,Yes,not provided,n/a,0,1,n/p,0
985668,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,34,Yes,not provided,n/a,0,1,n/p,0
985669,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,45,Yes,not provided,n/a,0,1,n/p,0
985670,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,35,Yes,not provided,n/a,0,1,n/p,0
985671,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,30,No,not provided,n/a,0,1,n/p,0
985672,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,39,No,not provided,n/a,0,1,n/p,0
985673,34754,Gate 6,8/14/2023,8:17,Sacramento Sucker,57,No,not provided,n/a,0,1,n/p,0
985674,34754,Gate 6,8/14/2023,8:17,Threespine Stickleback,35,No,not provided,n/a,0,1,n/p,0
985675,34754,Gate 6,8/14/2023,8:17,Tule Perch,31,Yes,not provided,n/a,0,1,n/p,0
985676,34754,Gate 6,8/14/2023,8:17,Unknown Lampetra,113,No,not provided,n/a,0,1,n/p,0
985677,34754,Gate 6,8/14/2023,8:17,Sacramento Squawfish,44,No,not provided,n/a,0,1,n/p,0
985678,34754,Gate 6,8/14/2023,8:17,Sacramento Squawfish,45,No,not provided,n/a,0,1,n/p,0
985679,34754,Gate 6,8/14/2023,8:17,Hardhead,57,No,not provided,n/a,0,1,n/p,0
985680,34754,Gate 6,8/14/2023,8:17,Green Sturgeon,45,No,not provided,n/a,0,1,n/p,0
985681,34754,Gate 6,8/14/2023,8:17,Rainbow Trout,69,No,RBT - parr,n/a,0,1,n/p,0
985682,34754,Gate 6,8/14/2023,8:17,Rainbow Trout,68,No,RBT - parr,n/a,0,1,n/p,0
985683,34754,Gate 6,8/14/2023,8:17,Rainbow Trout,73,No,RBT - parr,n/a,0,1,n/p,0
985684,34754,Gate 6,8/14/2023,8:17,Rainbow Trout,42,No,RBT - fry,n/a,0,1,n/p,0
985685,34754,Gate 6,8/14/2023,8:17,Rainbow Trout,56,No,RBT - parr,n/a,0,1,n/p,0
985686,34754,Gate 6,8/14/2023,8:17,Rainbow Trout,82,No,RBT - parr,n/a,0,1,n/p,0
985687,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,66,No,not provided,n/a,0,1,L,0
985688,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,71,No,not provided,n/a,0,1,L,0
985689,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,84,No,not provided,n/a,0,1,F,0
985690,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,86,No,not provided,n/a,0,1,F,0
985691,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,88,No,not provided,n/a,0,2,F,0
985692,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,97,No,not provided,n/a,0,1,F,0
985693,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,99,No,not provided,n/a,0,1,F,0
985694,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,100,No,not provided,n/a,0,1,F,0
985695,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,101,No,not provided,n/a,0,1,F,0
985696,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,107,No,not provided,n/a,0,1,F,0
985697,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,108,No,not provided,n/a,0,1,F,0
985698,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,111,No,not provided,n/a,0,1,F,0
985699,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,70,Yes,not provided,n/a,0,1,L,0
985700,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,81,Yes,not provided,n/a,0,1,L,0
985701,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,83,Yes,not provided,n/a,0,1,F,0
985702,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,88,Yes,not provided,n/a,0,1,F,0
985703,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,91,Yes,not provided,n/a,0,1,F,0
985704,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,94,Yes,not provided,n/a,0,2,F,0
985705,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,95,Yes,not provided,n/a,0,1,F,0
985706,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,100,Yes,not provided,n/a,0,1,F,0
985707,34754,Gate 6,8/14/2023,8:17,Chinook Salmon,102,Yes,not provided,n/a,0,1,F,0
985708,34755,Gate 7,8/14/2023,10:18,Sacramento Squawfish,45,No,not provided,n/a,0,1,n/p,0
985709,34755,Gate 7,8/14/2023,10:18,Sacramento Squawfish,55,No,not provided,n/a,0,1,n/p,0
985710,34755,Gate 7,8/14/2023,10:18,Sacramento Sucker,25,No,not provided,n/a,0,1,n/p,0
985711,34755,Gate 7,8/14/2023,10:18,Sacramento Sucker,22,No,not provided,n/a,0,1,n/p,0
985712,34755,Gate 7,8/14/2023,10:18,Sacramento Sucker,22,No,not provided,n/a,0,1,n/p,0
985713,34755,Gate 7,8/14/2023,10:18,Chinook Salmon,34,No,not provided,n/a,0,1,W,0
985714,34755,Gate 7,8/14/2023,10:18,Chinook Salmon,35,No,not provided,n/a,0,1,W,0
985715,34755,Gate 7,8/14/2023,10:18,Chinook Salmon,104,No,not provided,n/a,0,1,F,0
985716,34756,Gate 8,8/14/2023,10:48,Western Mosquitofish,39,Yes,not provided,n/a,0,1,n/p,0
985717,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,21,No,not provided,n/a,0,1,n/p,0
985718,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,26,No,not provided,n/a,0,1,n/p,0
985719,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,39,No,not provided,n/a,0,1,n/p,0
985720,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,26,No,not provided,n/a,0,1,n/p,0
985721,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,23,No,not provided,n/a,0,1,n/p,0
985722,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,19,No,not provided,n/a,0,1,n/p,0
985723,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,22,No,not provided,n/a,0,1,n/p,0
985724,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,27,No,not provided,n/a,0,1,n/p,0
985725,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,16,No,not provided,n/a,0,1,n/p,0
985726,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,24,No,not provided,n/a,0,1,n/p,0
985727,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,24,No,not provided,n/a,0,1,n/p,0
985728,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,20,No,not provided,n/a,0,1,n/p,0
985729,34756,Gate 8,8/14/2023,10:48,Sacramento Sucker,20,No,not provided,n/a,0,1,n/p,0
985730,34756,Gate 8,8/14/2023,10:48,Rainbow Trout,62,No,RBT - parr,n/a,0,1,n/p,0
985731,34756,Gate 8,8/14/2023,10:48,Chinook Salmon,35,No,not provided,n/a,0,1,W,0
985733,34757,Gate 1,8/15/2023,11:03,Sacramento Sucker,35,No,not provided,n/a,0,1,n/p,0
985734,34757,Gate 1,8/15/2023,11:03,Sacramento Sucker,20,No,not provided,n/a,0,1,n/p,0
985735,34757,Gate 1,8/15/2023,11:03,Sacramento Sucker,58,No,not provided,n/a,0,1,n/p,0
985736,34757,Gate 1,8/15/2023,11:03,Sacramento Sucker,26,No,not provided,n/a,0,1,n/p,0
985737,34757,Gate 1,8/15/2023,11:03,Sacramento Sucker,19,No,not provided,n/a,0,1,n/p,0
985738,34757,Gate 1,8/15/2023,11:03,Sacramento Sucker,25,No,not provided,n/a,0,1,n/p,0
985739,34757,Gate 1,8/15/2023,11:03,Sacramento Sucker,20,No,not provided,n/a,0,1,n/p,0
985740,34757,Gate 1,8/15/2023,11:03,Prickly Sculpin,56,No,not provided,n/a,0,1,n/p,0
985741,34758,Gate 5,8/15/2023,9:19,Sacramento Sucker,24,No,not provided,n/a,0,1,n/p,0
985742,34758,Gate 5,8/15/2023,9:19,Sacramento Sucker,24,No,not provided,n/a,0,1,n/p,0
985743,34758,Gate 5,8/15/2023,9:19,Speckled Dace,36,No,not provided,n/a,0,1,n/p,0
985744,34758,Gate 5,8/15/2023,9:19,Sacramento Squawfish,60,No,not provided,n/a,0,1,n/p,0
985745,34758,Gate 5,8/15/2023,9:19,Chinook Salmon,33,No,not provided,n/a,0,2,W,0
985746,34758,Gate 5,8/15/2023,9:19,Chinook Salmon,35,No,not provided,n/a,0,1,W,0
985747,34758,Gate 5,8/15/2023,9:19,Chinook Salmon,95,Yes,not provided,n/a,0,1,F,0
985748,34758,Gate 5,8/15/2023,9:19,Chinook Salmon,99,No,not provided,n/a,0,1,F,0
985749,34758,Gate 5,8/15/2023,9:19,Chinook Salmon,103,No,not provided,n/a,0,1,F,0
985750,34758,Gate 5,8/15/2023,9:19,Chinook Salmon,105,No,not provided,n/a,0,1,F,0
985751,34758,Gate 5,8/15/2023,9:19,Chinook Salmon,110,Yes,not provided,n/a,0,1,F,0
985897,34758,Gate 5,8/15/2023,9:19,Rainbow Trout,56,No,RBT - parr,n/a,0,1,n/p,0
985898,34758,Gate 5,8/15/2023,9:19,Rainbow Trout,56,No,RBT - parr,n/a,0,1,n/p,0
985752,34759,Gate 6,8/15/2023,8:24,Sacramento Sucker,35,Yes,not provided,n/a,0,1,n/p,0
985753,34759,Gate 6,8/15/2023,8:24,Sacramento Sucker,24,Yes,not provided,n/a,0,1,n/p,0
985754,34759,Gate 6,8/15/2023,8:24,Sacramento Sucker,39,Yes,not provided,n/a,0,1,n/p,0
985755,34759,Gate 6,8/15/2023,8:24,Sacramento Sucker,26,Yes,not provided,n/a,0,1,n/p,0
985756,34759,Gate 6,8/15/2023,8:24,Sacramento Sucker,25,Yes,not provided,n/a,0,1,n/p,0
985757,34759,Gate 6,8/15/2023,8:24,Sacramento Sucker,20,Yes,not provided,n/a,0,1,n/p,0
985758,34759,Gate 6,8/15/2023,8:24,Sacramento Sucker,43,Yes,not provided,n/a,0,1,n/p,0
985759,34759,Gate 6,8/15/2023,8:24,Sacramento Sucker,32,No,not provided,n/a,0,1,n/p,0
985760,34759,Gate 6,8/15/2023,8:24,Sacramento Sucker,38,No,not provided,n/a,0,1,n/p,0
985761,34759,Gate 6,8/15/2023,8:24,Sacramento Sucker,45,No,not provided,n/a,0,1,n/p,0
985762,34759,Gate 6,8/15/2023,8:24,Hardhead,56,No,not provided,n/a,0,1,n/p,0
985763,34759,Gate 6,8/15/2023,8:24,Threespine Stickleback,44,No,not provided,n/a,0,1,n/p,0
985764,34759,Gate 6,8/15/2023,8:24,Sacramento Squawfish,70,No,not provided,n/a,0,1,n/p,0
985765,34759,Gate 6,8/15/2023,8:24,American Shad,330,Yes,not provided,n/a,0,1,n/p,0
985766,34759,Gate 6,8/15/2023,8:24,Unknown Lampetra,124,No,not provided,n/a,0,1,n/p,0
985767,34759,Gate 6,8/15/2023,8:24,Unknown Lampetra,113,No,not provided,n/a,0,1,n/p,0
985768,34759,Gate 6,8/15/2023,8:24,Tule Perch,31,No,not provided,n/a,0,1,n/p,0
985769,34759,Gate 6,8/15/2023,8:24,Kokanee Salmon,146,No,not provided,n/a,0,1,n/p,0
985770,34759,Gate 6,8/15/2023,8:24,Green Sturgeon,43,No,not provided,n/a,0,1,n/p,0
985771,34759,Gate 6,8/15/2023,8:24,Sturgeon,26,No,not provided,n/a,0,1,n/p,0
985772,34759,Gate 6,8/15/2023,8:24,Sturgeon,26,No,not provided,n/a,0,1,n/p,0
985773,34759,Gate 6,8/15/2023,8:24,Rainbow Trout,56,No,RBT - parr,n/a,0,1,n/p,0
985774,34759,Gate 6,8/15/2023,8:24,Rainbow Trout,57,No,RBT - parr,n/a,0,1,n/p,0
985775,34759,Gate 6,8/15/2023,8:24,Rainbow Trout,59,No,RBT - parr,n/a,0,1,n/p,0
985776,34759,Gate 6,8/15/2023,8:24,Rainbow Trout,49,No,RBT - fry,n/a,0,1,n/p,0
985777,34759,Gate 6,8/15/2023,8:24,Rainbow Trout,77,No,RBT - parr,n/a,0,1,n/p,0
985778,34759,Gate 6,8/15/2023,8:24,Rainbow Trout,57,No,RBT - parr,n/a,0,1,n/p,0
985779,34759,Gate 6,8/15/2023,8:24,Rainbow Trout,57,No,RBT - parr,n/a,0,1,n/p,0
985780,34759,Gate 6,8/15/2023,8:24,Rainbow Trout,50,No,RBT - parr,n/a,0,1,n/p,0
985781,34759,Gate 6,8/15/2023,8:24,Rainbow Trout,57,No,RBT - parr,n/a,0,1,n/p,0
985782,34759,Gate 6,8/15/2023,8:24,Rainbow Trout,54,No,RBT - parr,n/a,0,1,n/p,0
985783,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,34,No,not provided,n/a,0,2,W,0
985784,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,35,No,not provided,n/a,0,2,W,0
985785,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,36,No,not provided,n/a,0,1,W,0
985786,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,37,No,not provided,n/a,0,1,W,0
985787,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,66,No,not provided,n/a,0,1,L,0
985788,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,67,No,not provided,n/a,0,1,L,0
985789,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,79,No,not provided,n/a,0,1,L,0
985790,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,80,No,not provided,n/a,0,1,L,0
985791,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,81,No,not provided,n/a,0,1,L,0
985792,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,82,No,not provided,n/a,0,1,L,0
985793,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,85,No,not provided,n/a,0,1,F,0
985794,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,88,No,not provided,n/a,0,1,F,0
985795,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,90,No,not provided,n/a,0,1,F,0
985796,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,91,No,not provided,n/a,0,2,F,0
985797,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,92,No,not provided,n/a,0,1,F,0
985798,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,95,No,not provided,n/a,0,1,F,0
985799,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,97,No,not provided,n/a,0,1,F,0
985800,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,98,No,not provided,n/a,0,1,F,0
985801,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,99,No,not provided,n/a,0,1,F,0
985802,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,101,No,not provided,n/a,0,1,F,0
985803,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,104,No,not provided,n/a,0,1,F,0
985804,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,107,No,not provided,n/a,0,1,F,0
985805,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,110,No,not provided,n/a,0,3,F,0
985806,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,112,No,not provided,n/a,0,1,F,0
985807,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,113,No,not provided,n/a,0,1,F,0
985808,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,115,No,not provided,n/a,0,1,F,0
985809,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,118,No,not provided,n/a,0,1,F,0
985810,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,85,Yes,not provided,n/a,0,1,F,0
985811,34759,Gate 6,8/15/2023,8:24,Chinook Salmon,106,Yes,not provided,n/a,0,1,F,0
985812,34760,Gate 7,8/15/2023,9:53,Sacramento Squawfish,46,No,not provided,n/a,0,1,n/p,0
985813,34760,Gate 7,8/15/2023,9:53,Sacramento Squawfish,49,No,not provided,n/a,0,1,n/p,0
985814,34760,Gate 7,8/15/2023,9:53,Unknown Cyprinidae,20,Yes,not provided,n/a,0,1,n/p,0
985815,34760,Gate 7,8/15/2023,9:53,Rainbow Trout,50,No,RBT - parr,n/a,0,1,n/p,0
985816,34760,Gate 7,8/15/2023,9:53,Chinook Salmon,35,No,not provided,n/a,0,1,W,0
985817,34760,Gate 7,8/15/2023,9:53,Chinook Salmon,37,No,not provided,n/a,0,1,W,0
985818,34760,Gate 7,8/15/2023,9:53,Chinook Salmon,90,No,not provided,n/a,0,1,F,0
985819,34760,Gate 7,8/15/2023,9:53,Chinook Salmon,95,No,not provided,n/a,0,1,F,0
985820,34761,Gate 8,8/15/2023,10:39,Sacramento Sucker,23,No,not provided,n/a,0,1,n/p,0
985821,34761,Gate 8,8/15/2023,10:39,Sacramento Sucker,29,No,not provided,n/a,0,1,n/p,0
985822,34761,Gate 8,8/15/2023,10:39,Sacramento Sucker,20,No,not provided,n/a,0,1,n/p,0
985823,34761,Gate 8,8/15/2023,10:39,Sacramento Sucker,24,No,not provided,n/a,0,1,n/p,0
985824,34761,Gate 8,8/15/2023,10:39,Sacramento Sucker,21,No,not provided,n/a,0,1,n/p,0
985825,34761,Gate 8,8/15/2023,10:39,Sacramento Sucker,20,No,not provided,n/a,0,1,n/p,0
985826,34761,Gate 8,8/15/2023,10:39,Sacramento Sucker,23,No,not provided,n/a,0,1,n/p,0
985827,34761,Gate 8,8/15/2023,10:39,Sacramento Sucker,22,No,not provided,n/a,0,1,n/p,0
985828,34761,Gate 8,8/15/2023,10:39,Sacramento Sucker,24,No,not provided,n/a,0,1,n/p,0
985829,34761,Gate 8,8/15/2023,10:39,Sacramento Squawfish,38,No,not provided,n/a,0,1,n/p,0
985830,34761,Gate 8,8/15/2023,10:39,Chinook Salmon,30,No,not provided,n/a,0,1,W,0
985831,34762,Gate 1,8/18/2023,11:19,Sacramento Sucker,38,Yes,not provided,n/a,0,1,n/p,0
985832,34762,Gate 1,8/18/2023,11:19,Sacramento Squawfish,45,No,not provided,n/a,0,1,n/p,0
985833,34762,Gate 1,8/18/2023,11:19,Chinook Salmon,35,No,not provided,n/a,0,1,W,0
985834,34763,Gate 5,8/18/2023,9:39,Unknown Fry,18,Yes,not provided,n/a,0,1,n/p,0
985835,34763,Gate 5,8/18/2023,9:39,Rainbow Trout,63,No,RBT - parr,n/a,0,1,n/p,0
985836,34763,Gate 5,8/18/2023,9:39,Chinook Salmon,35,No,not provided,n/a,0,1,W,0
985837,34763,Gate 5,8/18/2023,9:39,Chinook Salmon,38,No,not provided,n/a,0,1,W,0
985838,34763,Gate 5,8/18/2023,9:39,Chinook Salmon,80,No,not provided,n/a,0,1,L,0
985839,34763,Gate 5,8/18/2023,9:39,Chinook Salmon,83,No,not provided,n/a,0,1,L,0
985840,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,26,Yes,not provided,n/a,0,1,n/p,0
985841,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,30,Yes,not provided,n/a,0,1,n/p,0
985842,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,35,Yes,not provided,n/a,0,1,n/p,0
985843,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,49,Yes,not provided,n/a,0,1,n/p,0
985844,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,32,No,not provided,n/a,0,1,n/p,0
985845,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,50,Yes,not provided,n/a,0,1,n/p,0
985846,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,50,Yes,not provided,n/a,0,1,n/p,0
985847,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,51,Yes,not provided,n/a,0,1,n/p,0
985848,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,34,Yes,not provided,n/a,0,1,n/p,0
985849,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,50,Yes,not provided,n/a,0,1,n/p,0
985850,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,42,Yes,not provided,n/a,0,1,n/p,0
985851,34764,Gate 6,8/18/2023,8:49,Sacramento Sucker,43,No,not provided,n/a,0,1,n/p,0
985852,34764,Gate 6,8/18/2023,8:49,Sacramento Squawfish,36,No,not provided,n/a,0,1,n/p,0
985853,34764,Gate 6,8/18/2023,8:49,Sacramento Squawfish,26,Yes,not provided,n/a,0,1,n/p,0
985854,34764,Gate 6,8/18/2023,8:49,Sacramento Squawfish,45,No,not provided,n/a,0,1,n/p,0
985855,34764,Gate 6,8/18/2023,8:49,Sacramento Squawfish,35,No,not provided,n/a,0,1,n/p,0
985856,34764,Gate 6,8/18/2023,8:49,Sacramento Squawfish,50,No,not provided,n/a,0,1,n/p,0
985857,34764,Gate 6,8/18/2023,8:49,American Shad,353,Yes,not provided,n/a,0,1,n/p,0
985858,34764,Gate 6,8/18/2023,8:49,Unknown Lampetra,121,No,not provided,n/a,0,1,n/p,0
985859,34764,Gate 6,8/18/2023,8:49,Rainbow Trout,51,No,RBT - parr,n/a,0,1,n/p,0
985860,34764,Gate 6,8/18/2023,8:49,Rainbow Trout,86,No,RBT - silvery parr,n/a,0,1,n/p,0
985861,34764,Gate 6,8/18/2023,8:49,Rainbow Trout,84,No,RBT - parr,n/a,0,1,n/p,0
985862,34764,Gate 6,8/18/2023,8:49,Rainbow Trout,71,No,RBT - parr,n/a,0,1,n/p,0
985863,34764,Gate 6,8/18/2023,8:49,Rainbow Trout,84,No,RBT - parr,n/a,0,1,n/p,0
985864,34764,Gate 6,8/18/2023,8:49,Rainbow Trout,67,No,RBT - parr,n/a,0,1,n/p,0
985865,34764,Gate 6,8/18/2023,8:49,Rainbow Trout,76,No,RBT - parr,n/a,0,1,n/p,0
985866,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,32,No,not provided,n/a,0,1,W,0
985867,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,35,No,not provided,n/a,0,2,W,0
985868,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,83,No,not provided,n/a,0,1,L,0
985869,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,84,No,not provided,n/a,0,1,F,0
985870,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,95,No,not provided,n/a,0,1,F,0
985871,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,99,No,not provided,n/a,0,1,F,0
985872,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,101,No,not provided,n/a,0,1,F,0
985873,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,103,No,not provided,n/a,0,2,F,0
985874,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,106,No,not provided,n/a,0,1,F,0
985875,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,110,No,not provided,n/a,0,1,F,0
985876,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,112,No,not provided,n/a,0,1,F,0
985877,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,76,Yes,not provided,n/a,0,1,L,0
985878,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,82,Yes,not provided,n/a,0,1,L,0
985879,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,90,Yes,not provided,n/a,0,1,F,0
985880,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,92,Yes,not provided,n/a,0,1,F,0
985881,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,99,Yes,not provided,n/a,0,1,F,0
985882,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,100,Yes,not provided,n/a,0,1,F,0
985883,34764,Gate 6,8/18/2023,8:49,Chinook Salmon,119,Yes,not provided,n/a,0,1,F,0
985884,34765,Gate 7,8/18/2023,10:15,Sacramento Squawfish,55,No,not provided,n/a,0,1,n/p,0
985885,34765,Gate 7,8/18/2023,10:15,Sacramento Squawfish,41,No,not provided,n/a,0,1,n/p,0
985886,34765,Gate 7,8/18/2023,10:15,Sacramento Squawfish,59,No,not provided,n/a,0,1,n/p,0
985887,34765,Gate 7,8/18/2023,10:15,Speckled Dace,62,No,not provided,n/a,0,1,n/p,0
985888,34765,Gate 7,8/18/2023,10:15,Sacramento Sucker,28,No,not provided,n/a,0,1,n/p,0
985889,34765,Gate 7,8/18/2023,10:15,Unknown Lampetra,80,No,not provided,n/a,0,1,n/p,0
985890,34765,Gate 7,8/18/2023,10:15,Riffle Sculpin,55,No,not provided,n/a,0,1,n/p,0
985891,34765,Gate 7,8/18/2023,10:15,Rainbow Trout,68,No,RBT - parr,n/a,0,1,n/p,0
985892,34765,Gate 7,8/18/2023,10:15,Chinook Salmon,35,No,not provided,n/a,0,1,W,0
985893,34765,Gate 7,8/18/2023,10:15,Chinook Salmon,72,No,not provided,n/a,0,1,L,0
