catch_id,sample_row_id,station_code,start_date,start_time,common_name,fork_length,dead,lifestage,weight,count,run,count_reference,ad_pelvic,adipose_clipped
959923,34092,gate 5,2023-04-06,09:51:00,Sacramento Squawfish,68,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959924,34092,gate 5,2023-04-06,09:51:00,Sacramento Squawfish,70,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959925,34092,gate 5,2023-04-06,09:51:00,Sacramento Squawfish,55,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959926,34092,gate 5,2023-04-06,09:51:00,Sacramento Squawfish,65,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959927,34092,gate 5,2023-04-06,09:51:00,Sacramento Squawfish,78,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959928,34092,gate 5,2023-04-06,09:51:00,Sacramento Squawfish,75,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959929,34092,gate 5,2023-04-06,09:51:00,Sacramento Squawfish,48,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959930,34092,gate 5,2023-04-06,09:51:00,Sacramento Squawfish,80,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959931,34092,gate 5,2023-04-06,09:51:00,Threespine Stickleback,50,TRUE,not provided,NA,1,not recorded,0,FALSE,FALSE
959932,34092,gate 5,2023-04-06,09:51:00,Chinook Salmon,70,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959933,34092,gate 5,2023-04-06,09:51:00,Chinook Salmon,71,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959934,34092,gate 5,2023-04-06,09:51:00,Chinook Salmon,70,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
959935,34092,gate 5,2023-04-06,09:51:00,Chinook Salmon,71,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
959936,34092,gate 5,2023-04-06,09:51:00,Chinook Salmon,72,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
959937,34093,gate 6,2023-04-06,08:24:00,Threespine Stickleback,38,TRUE,not provided,NA,1,not recorded,0,FALSE,FALSE
959938,34093,gate 6,2023-04-06,08:24:00,Unknown Lampetra,40,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959939,34093,gate 6,2023-04-06,08:24:00,Unknown Lampetra,91,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959940,34093,gate 6,2023-04-06,08:24:00,Unknown Lampetra,132,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959941,34093,gate 6,2023-04-06,08:24:00,Unknown Lampetra,76,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959942,34093,gate 6,2023-04-06,08:24:00,Unknown Lampetra,116,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959943,34093,gate 6,2023-04-06,08:24:00,Hardhead,48,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959944,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,84,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959945,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,85,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959946,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,74,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959947,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,80,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959948,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,70,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959949,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,45,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959950,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,67,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959951,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,60,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959952,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,67,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959953,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,65,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959954,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,72,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959955,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,77,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959956,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,90,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959957,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,72,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959958,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,63,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959959,34093,gate 6,2023-04-06,08:24:00,Sacramento Squawfish,65,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959960,34093,gate 6,2023-04-06,08:24:00,Pacific Lamprey,410,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959961,34093,gate 6,2023-04-06,08:24:00,Prickly Sculpin,60,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959962,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,38,FALSE,not provided,NA,2,fall run,0,FALSE,FALSE
959963,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,39,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959964,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,58,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959965,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,59,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959966,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,62,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959967,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,65,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959968,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,67,FALSE,not provided,NA,4,fall run,0,FALSE,FALSE
959969,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,68,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959970,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,72,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959971,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,73,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959972,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,75,FALSE,not provided,NA,3,fall run,0,FALSE,FALSE
959973,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,77,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959974,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,78,FALSE,not provided,NA,1,spring run,0,FALSE,FALSE
959975,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,81,FALSE,not provided,NA,1,spring run,0,FALSE,FALSE
959976,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,83,FALSE,not provided,NA,1,spring run,0,FALSE,FALSE
959977,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,90,FALSE,not provided,NA,1,spring run,0,FALSE,FALSE
959978,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,51,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
959979,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,60,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
959980,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,73,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
959981,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,79,FALSE,not provided,NA,1,spring run,0,FALSE,TRUE
959982,34093,gate 6,2023-04-06,08:24:00,Chinook Salmon,103,FALSE,not provided,NA,1,spring run,0,FALSE,TRUE
959983,34094,gate 7,2023-04-06,09:09:00,Sacramento Squawfish,68,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959984,34094,gate 7,2023-04-06,09:09:00,Sacramento Squawfish,81,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959985,34094,gate 7,2023-04-06,09:09:00,Sacramento Squawfish,65,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959986,34094,gate 7,2023-04-06,09:09:00,Sacramento Squawfish,72,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959987,34094,gate 7,2023-04-06,09:09:00,Chinook Salmon,68,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959988,34094,gate 7,2023-04-06,09:09:00,Chinook Salmon,70,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959989,34094,gate 7,2023-04-06,09:09:00,Chinook Salmon,72,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959990,34095,gate 8,2023-04-06,09:30:00,Unknown Lampetra,65,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959991,34095,gate 8,2023-04-06,09:30:00,Unknown Lampetra,60,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959992,34095,gate 8,2023-04-06,09:30:00,Chinook Salmon,68,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
959993,34100,gate 1,2023-04-08,09:07:00,Sacramento Squawfish,44,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959994,34100,gate 1,2023-04-08,09:07:00,Sacramento Squawfish,123,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959995,34100,gate 1,2023-04-08,09:07:00,Sacramento Squawfish,50,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959996,34100,gate 1,2023-04-08,09:07:00,Riffle Sculpin,70,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959997,34100,gate 1,2023-04-08,09:07:00,Bluegill,111,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959998,34100,gate 1,2023-04-08,09:07:00,Unknown Lampetra,113,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
959999,34100,gate 1,2023-04-08,09:07:00,Unknown Lampetra,115,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960000,34100,gate 1,2023-04-08,09:07:00,Unknown Lampetra,88,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960001,34100,gate 1,2023-04-08,09:07:00,Chinook Salmon,42,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960002,34100,gate 1,2023-04-08,09:07:00,Chinook Salmon,54,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960003,34100,gate 1,2023-04-08,09:07:00,Chinook Salmon,74,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960004,34100,gate 1,2023-04-08,09:07:00,Chinook Salmon,75,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960005,34100,gate 1,2023-04-08,09:07:00,Chinook Salmon,76,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960006,34101,gate 5,2023-04-08,09:00:00,Sacramento Squawfish,60,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960007,34101,gate 5,2023-04-08,09:00:00,Sacramento Squawfish,64,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960008,34101,gate 5,2023-04-08,09:00:00,Sacramento Squawfish,74,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960009,34101,gate 5,2023-04-08,09:00:00,Sacramento Squawfish,74,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960010,34101,gate 5,2023-04-08,09:00:00,Sacramento Squawfish,63,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960011,34101,gate 5,2023-04-08,09:00:00,Unknown Lampetra,108,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960012,34101,gate 5,2023-04-08,09:00:00,Unknown Lampetra,116,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960013,34101,gate 5,2023-04-08,09:00:00,Unknown Lampetra,105,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960014,34101,gate 5,2023-04-08,09:00:00,Unknown Lampetra,85,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960015,34101,gate 5,2023-04-08,09:00:00,Unknown Lampetra,122,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960016,34101,gate 5,2023-04-08,09:00:00,Sacramento Sucker,61,TRUE,not provided,NA,1,not recorded,0,FALSE,FALSE
960017,34101,gate 5,2023-04-08,09:00:00,Unknown Centrarchidae,44,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960018,34101,gate 5,2023-04-08,09:00:00,Rainbow Trout,244,FALSE,not provided,NA,1,not recorded,0,FALSE,TRUE
960019,34101,gate 5,2023-04-08,09:00:00,Rainbow Trout,258,FALSE,not provided,NA,1,not recorded,0,FALSE,TRUE
960020,34101,gate 5,2023-04-08,09:00:00,Rainbow Trout,198,FALSE,not provided,NA,1,not recorded,0,FALSE,TRUE
960021,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,90,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
960022,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,90,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
960023,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,87,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
960024,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,62,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960025,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,64,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960026,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,67,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960027,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,68,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960028,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,71,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960029,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,95,FALSE,not provided,NA,1,spring run,0,FALSE,FALSE
960030,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,150,FALSE,not provided,NA,1,winter run,0,FALSE,FALSE
960031,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,157,FALSE,not provided,NA,1,winter run,0,FALSE,FALSE
960032,34101,gate 5,2023-04-08,09:00:00,Chinook Salmon,64,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
960033,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,68,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960034,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,65,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960035,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,86,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960036,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,78,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960037,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,82,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960038,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,72,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960039,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,78,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960040,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,92,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960041,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,78,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960042,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,95,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960043,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,92,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960044,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,69,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960045,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,79,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960046,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,78,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960047,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,75,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960048,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,84,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960049,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,62,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960050,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,98,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960051,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,102,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960052,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,74,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960053,34102,gate 6,2023-04-08,08:43:00,Sacramento Squawfish,NA,FALSE,not provided,NA,10,not recorded,0,FALSE,FALSE
960054,34102,gate 6,2023-04-08,08:43:00,Unknown Centrarchidae,27,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960055,34102,gate 6,2023-04-08,08:43:00,Hardhead,52,TRUE,not provided,NA,1,not recorded,0,FALSE,FALSE
960056,34102,gate 6,2023-04-08,08:43:00,Sacramento Sucker,55,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960057,34102,gate 6,2023-04-08,08:43:00,Brown Bullhead,120,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960058,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,117,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960059,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,124,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960060,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,124,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960061,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,132,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960062,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,127,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960063,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,126,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960064,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,117,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960065,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,119,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960066,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,126,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960067,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,104,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960068,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,111,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960069,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,93,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960070,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,116,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960071,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,118,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960072,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,112,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960073,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,125,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960074,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,136,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960075,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,95,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960076,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,124,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960077,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,81,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960078,34102,gate 6,2023-04-08,08:43:00,Unknown Lampetra,NA,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960079,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,33,FALSE,not provided,NA,1,late fall run,0,FALSE,FALSE
960080,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,35,FALSE,not provided,NA,2,late fall run,0,FALSE,FALSE
960081,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,36,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960082,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,55,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960083,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,65,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960084,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,70,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960085,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,71,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960086,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,73,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960087,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,78,FALSE,not provided,NA,3,fall run,0,FALSE,FALSE
960088,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,82,FALSE,not provided,NA,1,spring run,0,FALSE,FALSE
960089,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,98,FALSE,not provided,NA,1,spring run,0,FALSE,FALSE
960090,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,131,FALSE,not provided,NA,1,winter run,0,FALSE,FALSE
960091,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,165,FALSE,not provided,NA,1,winter run,0,FALSE,FALSE
960092,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,38,TRUE,not provided,NA,2,fall run,0,FALSE,FALSE
960093,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,45,TRUE,not provided,NA,1,fall run,0,FALSE,FALSE
960094,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,62,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
960095,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,67,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
960096,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,77,FALSE,not provided,NA,1,fall run,0,FALSE,TRUE
960097,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,95,FALSE,not provided,NA,1,spring run,0,FALSE,TRUE
960098,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,97,FALSE,not provided,NA,2,spring run,0,FALSE,TRUE
960099,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,101,FALSE,not provided,NA,1,spring run,0,FALSE,TRUE
960100,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,117,FALSE,not provided,NA,1,winter run,0,FALSE,TRUE
960727,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,87,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
960728,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,93,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
960729,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,72,FALSE,not provided,NA,1,fall run,0,TRUE,TRUE
960730,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,90,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
960731,34102,gate 6,2023-04-08,08:43:00,Chinook Salmon,79,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
960101,34103,gate 7,2023-04-08,08:50:00,Sacramento Squawfish,53,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960102,34103,gate 7,2023-04-08,08:50:00,Sacramento Squawfish,64,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960103,34103,gate 7,2023-04-08,08:50:00,Sacramento Squawfish,62,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960104,34103,gate 7,2023-04-08,08:50:00,Sacramento Squawfish,80,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960105,34103,gate 7,2023-04-08,08:50:00,Sacramento Squawfish,77,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960106,34103,gate 7,2023-04-08,08:50:00,Sacramento Squawfish,95,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960107,34103,gate 7,2023-04-08,08:50:00,Chinook Salmon,90,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
960108,34103,gate 7,2023-04-08,08:50:00,Unknown Lampetra,132,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960109,34103,gate 7,2023-04-08,08:50:00,Chinook Salmon,37,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960110,34103,gate 7,2023-04-08,08:50:00,Chinook Salmon,38,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960111,34103,gate 7,2023-04-08,08:50:00,Chinook Salmon,62,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960112,34103,gate 7,2023-04-08,08:50:00,Chinook Salmon,71,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960113,34103,gate 7,2023-04-08,08:50:00,Chinook Salmon,75,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960114,34103,gate 7,2023-04-08,08:50:00,Chinook Salmon,79,FALSE,not provided,NA,2,spring run,0,FALSE,FALSE
960115,34103,gate 7,2023-04-08,08:50:00,Chinook Salmon,80,FALSE,not provided,NA,1,spring run,0,FALSE,FALSE
960116,34104,gate 8,2023-04-08,08:55:00,Unknown Centrarchidae,30,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960117,34104,gate 8,2023-04-08,08:55:00,Unknown Centrarchidae,37,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960118,34104,gate 8,2023-04-08,08:55:00,Unknown Lampetra,113,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960119,34104,gate 8,2023-04-08,08:55:00,Unknown Lampetra,116,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960120,34104,gate 8,2023-04-08,08:55:00,Unknown Lampetra,112,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960121,34104,gate 8,2023-04-08,08:55:00,Unknown Lampetra,129,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960122,34104,gate 8,2023-04-08,08:55:00,Unknown Lampetra,123,FALSE,not provided,NA,1,not recorded,0,FALSE,FALSE
960123,34104,gate 8,2023-04-08,08:55:00,Chinook Salmon,86,FALSE,not provided,NA,1,spring run,0,TRUE,TRUE
960124,34104,gate 8,2023-04-08,08:55:00,Chinook Salmon,36,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960125,34104,gate 8,2023-04-08,08:55:00,Chinook Salmon,76,FALSE,not provided,NA,1,fall run,0,FALSE,FALSE
960126,34104,gate 8,2023-04-08,08:55:00,Chinook Salmon,103,FALSE,not provided,NA,1,spring run,0,FALSE,TRUE
